1.000000000000000000e+00;4.818670444429175248e+00;1.985647731218320722e+00;6.252513092488024560e-01;5.574497026295402065e+03;3.888352377262341980e-02;3.211054214922898220e-02;3.369438030262876509e+03;-5.136257090959446270e-01;-4.438857588224147713e-04;-5.241367071378936213e-04;-4.439203868486998211e-04;5.658920276600112898e-07;3.463148943348932167e-08
1.000000000000000000e+00;4.838543746668431567e+00;1.985647731218320722e+00;6.252513092488024560e-01;5.841234359106410921e+03;3.806102349597324103e-02;3.147913090769318550e-02;3.555900062680130304e+03;-5.056002738945059027e-01;-4.359456436641930455e-04;-5.163541654606236195e-04;-4.362707941801881881e-04;4.802480380684362973e-07;3.251830343004224679e-07
1.000000000000000000e+00;4.857910395745981269e+00;1.985647731218320722e+00;6.252513092488024560e-01;6.099556170466287767e+03;3.721717266852613004e-02;3.077827329240969204e-02;3.726929039815931446e+03;-4.952001705840914925e-01;-4.243568516294373002e-04;-5.061776913341785051e-04;-4.250230261205932233e-04;2.520810704740588055e-07;6.662411152675604864e-07
1.000000000000000000e+00;4.876789934331299925e+00;1.985647731218320722e+00;6.252513092488024560e-01;6.477759245588003978e+03;3.706908298955381709e-02;3.066065221750746347e-02;3.895593314229561202e+03;-4.845672841141362430e-01;-4.202714134953161140e-04;-4.948414581528895288e-04;-4.214401795360052340e-04;5.210027312528909247e-07;1.168882928982039466e-06
1.000000000000000000e+00;4.895201033209218622e+00;1.985647731218320722e+00;6.252513092488024560e-01;6.738646198666889177e+03;3.620921684470348317e-02;2.998152434594793248e-02;4.139744369138492402e+03;-4.823624375640239159e-01;-4.167866686966056737e-04;-4.926991372542698869e-04;-4.173040191659520975e-04;5.254109427974502527e-07;5.174022095647389751e-07
1.000000000000000000e+00;4.913161307387609256e+00;1.985647731218320722e+00;6.252513092488024560e-01;7.030728676315022312e+03;3.553693594027525215e-02;2.944281436210247418e-02;4.309882859572697271e+03;-4.714845538758638543e-01;-4.071383433631406857e-04;-4.818932286706292551e-04;-4.073059498092195061e-04;6.612161858472972934e-07;1.676232083964769635e-07
1.000000000000000000e+00;4.930687247281982266e+00;1.985647731218320722e+00;6.252513092488024560e-01;7.360438811739553785e+03;3.505079013948272926e-02;2.905506600731106587e-02;4.500950992158998815e+03;-4.630504340236336613e-01;-4.013415825223884447e-04;-4.730113365159384483e-04;-4.010651165379534779e-04;5.918404844084611973e-07;-2.764936337992965589e-07
1.000000000000000000e+00;4.947794221412375570e+00;1.985647731218320722e+00;6.252513092488024560e-01;7.670194816563645873e+03;3.445507266832863874e-02;2.859204924393225766e-02;4.717337562049886401e+03;-4.566441654857184562e-01;-3.944625302935053342e-04;-4.669140512424030842e-04;-3.957931433785646328e-04;8.908462063479133978e-07;1.330746159675200738e-06
1.000000000000000000e+00;4.964496521678822383e+00;1.985647731218320722e+00;6.252513092488024560e-01;7.954487180422501297e+03;3.375692352256860762e-02;2.803974611562188093e-02;4.917997118787804538e+03;-4.491468386782175859e-01;-3.874955812455796239e-04;-4.593942691764408073e-04;-3.875258871963198825e-04;4.919048850029302472e-07;3.030898163992625227e-08
1.000000000000000000e+00;4.980807432188927741e+00;1.985647731218320722e+00;6.252513092488024560e-01;8.292921550138802559e+03;3.330917712912456058e-02;2.766814681704821491e-02;5.104327628883327634e+03;-4.403961963904797772e-01;-3.803013688059418847e-04;-4.504283146847557428e-04;-3.805289327725653909e-04;3.122356740919357115e-07;2.275867252962934948e-07
1.000000000000000000e+00;4.996739309307970167e+00;1.985647731218320722e+00;6.252513092488024560e-01;8.641506465030233812e+03;3.288484430239844297e-02;2.733733549090027609e-02;5.325334840451533637e+03;-4.345180359069793496e-01;-3.759810737389940815e-04;-4.445166184318948303e-04;-3.765872925694126031e-04;4.113628616786170168e-07;6.062794583638035551e-07
1.000000000000000000e+00;5.012303665102905370e+00;1.985647731218320722e+00;6.252513092488024560e-01;8.936020372760482132e+03;3.226979960299705685e-02;2.683182034788714893e-02;5.553149855333375854e+03;-4.290710796662147719e-01;-3.698360111482033061e-04;-4.393094054584447371e-04;-3.704307673253206222e-04;3.517206592277981131e-07;5.948156586822356472e-07
1.000000000000000000e+00;5.027511249362305534e+00;1.985647731218320722e+00;6.252513092488024560e-01;9.312315337102516423e+03;3.194716373465725928e-02;2.658169942421703333e-02;5.748497310952375301e+03;-4.212677989432443981e-01;-3.653760778954578178e-04;-4.312581292358359103e-04;-3.655028100110521271e-04;4.742452933651585770e-07;1.267447900731429298e-07
1.000000000000000000e+00;5.042372127370970070e+00;1.985647731218320722e+00;6.252513092488024560e-01;9.596114060904226790e+03;3.132521349559574952e-02;2.606204836454936377e-02;5.993787106873532139e+03;-4.169918516830324884e-01;-3.591311944873948857e-04;-4.272602580282312671e-04;-3.598475088958242424e-04;3.087308728805238615e-07;7.163860470323635723e-07
1.000000000000000000e+00;5.056895751927096505e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.000600552990000324e+04;3.112112381905226405e-02;2.588622616045594890e-02;6.183746784138655130e+03;-4.091076152099129004e-01;-3.554555051472206746e-04;-4.189853300357258815e-04;-3.556239710212151018e-04;3.955341918416495281e-07;1.684827222643162719e-07
1.000000000000000000e+00;5.071091028934731071e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.033216323593888410e+04;3.064947602611016106e-02;2.549895219239434532e-02;6.453828025974004049e+03;-4.062587814043663870e-01;-3.525174078579059768e-04;-4.160145158409888255e-04;-3.528415173745838270e-04;2.742069186373693256e-07;3.241419308709535837e-07
1.000000000000000000e+00;5.084966376438369018e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.065482914158800304e+04;3.017382037480683191e-02;2.512017003193110082e-02;6.676727650092789190e+03;-4.001518308858250661e-01;-3.472141259325500729e-04;-4.099282759249297105e-04;-3.473122035684928573e-04;5.790731820348364650e-07;9.808744468582975878e-08
